2460702.500000000, A.D. 2025-Jan-27 00:00:00.0000, -5.918690487841416E-01,  7.870167042413528E-01, -3.840527182381529E-05, -1.403703672233592E-02, -1.040615585931950E-02,  5.518866620754763E-07,
2460703.500000000, A.D. 2025-Jan-28 00:00:00.0000, -6.058135267260079E-01,  7.764883480260952E-01, -3.791966235628865E-05, -1.385114626645882E-02, -1.064999178207834E-02,  4.200263070105581E-07,
2460704.500000000, A.D. 2025-Jan-29 00:00:00.0000, -6.195698054307459E-01,  7.657178789379456E-01, -3.756236320902251E-05, -1.366064911895296E-02, -1.089035265610112E-02,  2.967598235660079E-07,
2460705.500000000, A.D. 2025-Jan-30 00:00:00.0000, -6.331333159907370E-01,  7.547088597127412E-01, -3.732021539756927E-05, -1.346562621091791E-02, -1.112706262692678E-02,  1.912679334527283E-07,
2460706.500000000, A.D. 2025-Jan-31 00:00:00.0000, -6.464995872148908E-01,  7.434650283982289E-01, -3.717090980818097E-05, -1.326619254774683E-02, -1.135994900941377E-02,  1.124794408629570E-07,
2460707.500000000, A.D. 2025-Feb-01 00:00:00.0000, -6.596642801565377E-01,  7.319902886049854E-01, -3.708383824302850E-05, -1.306249701595226E-02, -1.158885564704976E-02,  6.785770947412804E-08,
2460708.500000000, A.D. 2025-Feb-02 00:00:00.0000, -6.726232190678615E-01,  7.202886864679922E-01, -3.702214287315620E-05, -1.285471544534783E-02, -1.181365545642697E-02,  6.227855349869581E-08,
2460709.500000000, A.D. 2025-Feb-03 00:00:00.0000, -6.853724125466431E-01,  7.083643770739754E-01, -3.694569794983728E-05, -1.264303838751723E-02, -1.203425843185062E-02,  9.733380870686940E-08,
2460710.500000000, A.D. 2025-Feb-04 00:00:00.0000, -6.979080612254116E-01,  6.962215860632798E-01, -3.681449612387378E-05, -1.242765707447458E-02, -1.225061318901403E-02,  1.712262480896649E-07,
2460711.500000000, A.D. 2025-Feb-05 00:00:00.0000, -7.102265520533710E-01,  6.838645727443213E-01, -3.659186374180545E-05, -1.220875115090733E-02, -1.246270269095538E-02,  2.791887705194561E-07,
2460712.500000000, A.D. 2025-Feb-06 00:00:00.0000, -7.223244421416931E-01,  6.712975994433861E-01, -3.624708295490447E-05, -1.198648024395781E-02, -1.267053649887864E-02,  4.142106346756582E-07,
2460713.500000000, A.D. 2025-Feb-07 00:00:00.0000, -7.341984362317963E-01,  6.585249092811896E-01, -3.575723038832013E-05, -1.176097954058656E-02, -1.287414201931767E-02,  5.678465146667401E-07,
2460714.500000000, A.D. 2025-Feb-08 00:00:00.0000, -7.458453613636036E-01,  6.455507125166839E-01, -3.510822668299931E-05, -1.153235841394139E-02, -1.307355628042719E-02,  7.309718470050669E-07,
2460715.500000000, A.D. 2025-Feb-09 00:00:00.0000, -7.572621412323683E-01,  6.323791806187954E-01, -3.429517747740668E-05, -1.130070102591153E-02, -1.326881871330026E-02,  8.944436604318148E-07,
2460716.500000000, A.D. 2025-Feb-10 00:00:00.0000, -7.684457718601765E-01,  6.190144470805842E-01, -3.332209805210984E-05, -1.106606829932091E-02, -1.345996486003177E-02,  1.049674731234661E-06,
2460717.500000000, A.D. 2025-Feb-11 00:00:00.0000, -7.793932998559464E-01,  6.054606140968715E-01, -3.220110426571803E-05, -1.082850112314758E-02, -1.364702095230135E-02,  1.189125422106244E-06,
2460718.500000000, A.D. 2025-Feb-12 00:00:00.0000, -7.901018044972675E-01,  5.917217641361394E-01, -3.095116161046765E-05, -1.058802477717066E-02, -1.382999961221206E-02,  1.306689306858666E-06,
2460719.500000000, A.D. 2025-Feb-13 00:00:00.0000, -8.005683847555318E-01,  5.778019750550216E-01, -2.959651958554230E-05, -1.034465431875456E-02, -1.400889714814828E-02,  1.397929594269036E-06,
2460720.500000000, A.D. 2025-Feb-14 00:00:00.0000, -8.107901519369023E-01,  5.637053369488059E-01, -2.816499917470183E-05, -1.009840029424089E-02, -1.418369282402402E-02,  1.460133496950763E-06,
2460721.500000000, A.D. 2025-Feb-15 00:00:00.0000, -8.207642278390215E-01,  5.494359687301580E-01, -2.668631733527206E-05, -9.849273912824235E-03, -1.435435009093286E-02,  1.492188200451111E-06,
2460722.500000000, A.D. 2025-Feb-16 00:00:00.0000, -8.304877474797460E-01,  5.349980326788035E-01, -2.519060684364026E-05, -9.597290912411970E-03, -1.452081929954799E-02,  1.494324955353910E-06,
2460723.500000000, A.D. 2025-Feb-17 00:00:00.0000, -8.399578648473993E-01,  5.203957458642764E-01, -2.370722754870959E-05, -9.342473705688241E-03, -1.468304109629363E-02,  1.467805567329612E-06,
2460724.500000000, A.D. 2025-Feb-18 00:00:00.0000, -8.491717599332251E-01,  5.056333881886127E-01, -2.226388714313792E-05, -9.084851837780740E-03, -1.484094965472562E-02,  1.414628890046761E-06,
2460725.500000000, A.D. 2025-Feb-19 00:00:00.0000, -8.581266455280807E-01,  4.907153075753030E-01, -2.088601887974800E-05, -8.824461143274049E-03, -1.499447505817391E-02,  1.337318723069887E-06,
2460726.500000000, A.D. 2025-Feb-20 00:00:00.0000, -8.668197727671992E-01,  4.756459233888252E-01, -1.959631416970897E-05, -8.561342193362034E-03, -1.514354440670966E-02,  1.238830306970445E-06,
2460727.500000000, A.D. 2025-Feb-21 00:00:00.0000, -8.752484350470953E-01,  4.604297294681093E-01, -1.841428271864979E-05, -8.295538709635973E-03, -1.528808147187559E-02,  1.122589298655942E-06,
2460728.500000000, A.D. 2025-Feb-22 00:00:00.0000, -8.834099706383121E-01,  4.450712982211207E-01, -1.735570947718748E-05, -8.027096666298323E-03, -1.542800494656676E-02,  9.926562266287844E-07,
2460729.500000000, A.D. 2025-Feb-23 00:00:00.0000, -8.913017650646634E-01,  4.295752870586374E-01, -1.643189607822745E-05, -7.756064853838810E-03, -1.556322559439398E-02,  8.539853732551334E-07,
2460730.500000000, A.D. 2025-Feb-24 00:00:00.0000, -8.989212551078929E-01,  4.139464479609998E-01, -1.564862223074350E-05, -7.482497691357890E-03, -1.569364299297741E-02,  7.127108327669396E-07,
2460731.500000000, A.D. 2025-Feb-25 00:00:00.0000, -9.062659370138701E-01,  3.981896400006611E-01, -1.500485505448787E-05, -7.206460877760655E-03, -1.581914314891103E-02,  5.763394273229574E-07,
2460732.500000000, A.D. 2025-Feb-26 00:00:00.0000, -9.133333817733268E-01,  3.823098430313129E-01, -1.449138425225474E-05, -6.928039777252050E-03, -1.593959891576486E-02,  4.536728444287952E-07,
2460733.500000000, A.D. 2025-Feb-27 00:00:00.0000, -9.201212596015583E-01,  3.663121686326271E-01, -1.408975340111821E-05, -6.647349028482060E-03, -1.605487540058563E-02,  3.542640692480305E-07,
2460734.500000000, A.D. 2025-Feb-28 00:00:00.0000, -9.266273733164153E-01,  3.502018625450215E-01, -1.377201803289516E-05, -6.364540036627794E-03, -1.616484162187827E-02,  2.873063286132028E-07,
2460735.500000000, A.D. 2025-Mar-01 00:00:00.0000, -9.328496963023661E-01,  3.339842927266492E-01, -1.350185292526214E-05, -6.079801933351380E-03, -1.626938710001981E-02,  2.600956898829788E-07,
2460736.500000000, A.D. 2025-Mar-02 00:00:00.0000, -9.387864067376834E-01,  3.176649201907047E-01, -1.323723418715903E-05, -5.793352896753853E-03, -1.636843868580764E-02,  2.765141010804276E-07,
2460737.500000000, A.D. 2025-Mar-03 00:00:00.0000, -9.444359085064082E-01,  3.012492555889003E-01, -1.293438034205969E-05, -5.505422777132811E-03, -1.646197121596650E-02,  3.361202837303054E-07,
2460738.500000000, A.D. 2025-Mar-04 00:00:00.0000, -9.497968325340289E-01,  2.847428102294632E-01, -1.255212310163006E-05, -5.216232488356262E-03, -1.655000762941319E-02,  4.342274978954498E-07,
2460739.500000000, A.D. 2025-Mar-05 00:00:00.0000, -9.548680188588301E-01,  2.681510522365463E-01, -1.205572093783051E-05, -4.925977140875021E-03, -1.663260909113329E-02,  5.628873533705264E-07,
2460740.500000000, A.D. 2025-Mar-06 00:00:00.0000, -9.596484857152306E-01,  2.514793756900738E-01, -1.141941907217182E-05, -4.634817300251494E-03, -1.670985988593907E-02,  7.123213117794741E-07,
2460741.500000000, A.D. 2025-Mar-07 00:00:00.0000, -9.641373941190923E-01,  2.347330851035259E-01, -1.062757474119029E-05, -4.342878418325655E-03, -1.678185265860905E-02,  8.722853011556728E-07,
2460742.500000000, A.D. 2025-Mar-08 00:00:00.0000, -9.683340148135615E-01,  2.179173929271133E-01, -9.674590286741640E-06, -4.050255529484441E-03, -1.684867745180054E-02,  1.033061690553959E-06,
2460743.500000000, A.D. 2025-Mar-09 00:00:00.0000, -9.722377011049301E-01,  2.010374257374686E-01, -8.564069125658046E-06, -3.757019840368456E-03, -1.691041521982026E-02,  1.186030621390161E-06,
2460744.500000000, A.D. 2025-Mar-10 00:00:00.0000, -9.758478682392764E-01,  1.840982350802783E-01, -7.307569138510638E-06, -3.463224973230254E-03, -1.696713476422444E-02,  1.323927453886424E-06,
2460745.500000000, A.D. 2025-Mar-11 00:00:00.0000, -9.791639784524181E-01,  1.671048102875962E-01, -5.923196636824195E-06, -3.168912026674096E-03, -1.701889162117085E-02,  1.440925304731619E-06,
2460746.500000000, A.D. 2025-Mar-12 00:00:00.0000, -9.821855305064456E-01,  1.500620919115185E-01, -4.434161200229391E-06, -2.874113548011314E-03, -1.706572780926700E-02,  1.532642645315768E-06,
2460747.500000000, A.D. 2025-Mar-13 00:00:00.0000, -9.849120528317221E-01,  1.329749852106073E-01, -2.867339971529619E-06, -2.578856845152263E-03, -1.710767193797138E-02,  1.596119960086044E-06,
2460748.500000000, A.D. 2025-Mar-14 00:00:00.0000, -9.873430998036217E-01,  1.158483733792664E-01, -1.251878591671090E-06, -2.283166981593591E-03, -1.714473962968041E-02,  1.629768110981772E-06,
2460749.500000000, A.D. 2025-Mar-15 00:00:00.0000, -9.894782509015198E-01,  9.868713013965254E-02,  3.821364501940823E-07, -1.987069536610833E-03, -1.717693439816965E-02,  1.633274822043920E-06,
2460750.500000000, A.D. 2025-Mar-16 00:00:00.0000, -9.913171124517116E-01,  8.149613118213347E-02,  2.004887152947036E-06, -1.690592973074639E-03, -1.720424907485958E-02,  1.607461595063013E-06,
2460751.500000000, A.D. 2025-Mar-17 00:00:00.0000, -9.928593214341757E-01,  6.428026393667755E-02,  3.587868877067547E-06, -1.393770355114217E-03, -1.722666768667171E-02,  1.554101225097450E-06,
2460752.500000000, A.D. 2025-Mar-18 00:00:00.0000, -9.941045505950864E-01,  4.704443535675547E-02,  5.104744217677697E-06, -1.096640222417124E-03, -1.724416749105422E-02,  1.475724131775499E-06,
2460753.500000000, A.D. 2025-Mar-19 00:00:00.0000, -9.950525139975174E-01,  2.979357775844431E-02,  6.532013334824190E-06, -7.992466083618484E-04, -1.725672075898114E-02,  1.375451504309874E-06,
2460754.500000000, A.D. 2025-Mar-20 00:00:00.0000, -9.957029722390172E-01,  1.253265317526368E-02,  7.849546481592155E-06, -5.016384074771422E-04, -1.726429589848389E-02,  1.256892046019345E-06,
2460755.500000000, A.D. 2025-Mar-21 00:00:00.0000, -9.960557368721739E-01, -4.733342946787454E-03,  9.041056728827243E-06, -2.038684956534883E-04, -1.726685761193199E-02,  1.124128836815994E-06,
2460756.500000000, A.D. 2025-Mar-22 00:00:00.0000, -9.961106740502997E-01, -2.199937766301594E-02,  1.009460957468451E-05,  9.400683478377182E-05, -1.726436595134412E-02,  9.818061980156387E-07,
2460757.500000000, A.D. 2025-Mar-23 00:00:00.0000, -9.958677080481592E-01, -3.926037497938748E-02,  1.100326517582744E-05,  3.919274364658833E-04, -1.725677437681490E-02,  8.353035414899866E-07,
2460758.500000000, A.D. 2025-Mar-24 00:00:00.0000, -9.953268260416629E-01, -5.651120803496115E-02,  1.176592038262704E-05,  6.898270988877506E-04, -1.724402727963807E-02,  6.909498396452690E-07,
2460759.500000000, A.D. 2025-Mar-25 00:00:00.0000, -9.944880862793727E-01, -7.374668892756595E-02,  1.238834827893650E-05,  9.876288795459503E-04, -1.722605796662928E-02,  5.561833055507194E-07,
2460760.500000000, A.D. 2025-Mar-26 00:00:00.0000, -9.933516322841839E-01, -9.096155742819463E-02,  1.288430716348356E-05,  1.285237745475833E-03, -1.720278879284767E-02,  4.394994142629518E-07,
2460761.500000000, A.D. 2025-Mar-27 00:00:00.0000, -9.919177154414294E-01, -1.081504718270238E-01,  1.327640795266359E-05,  1.582531454657712E-03, -1.717413567960748E-02,  3.499854362831302E-07,
2460762.500000000, A.D. 2025-Mar-28 00:00:00.0000, -9.901867264931085E-01, -1.253080073421827E-01,  1.359623618431319E-05,  1.879352514982070E-03, -1.714001892995307E-02,  2.962791741674167E-07,
2460763.500000000, A.D. 2025-Mar-29 00:00:00.0000, -9.881592326215084E-01, -1.424286685526866E-01,  1.388314891011244E-05,  2.175505915581494E-03, -1.710038013971678E-02,  2.849940702419929E-07,
2460764.500000000, A.D. 2025-Mar-30 00:00:00.0000, -9.858360119058670E-01, -1.595069202591575E-01,  1.418138132367109E-05,  2.470767220029112E-03, -1.705520109982131E-02,  3.190126694977896E-07,
2460765.500000000, A.D. 2025-Mar-31 00:00:00.0000, -9.832180739157372E-01, -1.765372351483293E-01,  1.453566971642173E-05,  2.764901832609396E-03, -1.700451711676591E-02,  3.963518646428317E-07,
2460766.500000000, A.D. 2025-Apr-01 00:00:00.0000, -9.803066574733390E-01, -1.935141489038212E-01,  1.498630022526094E-05,  3.057689999970376E-03, -1.694841777733513E-02,  5.102168370891322E-07,
2460767.500000000, A.D. 2025-Apr-02 00:00:00.0000, -9.771032044732010E-01, -2.104323089919837E-01,  1.556486123938526E-05,  3.348948088761836E-03, -1.688703398173705E-02,  6.503050694285350E-07,
2460768.500000000, A.D. 2025-Apr-03 00:00:00.0000, -9.736093176180086E-01, -2.272865058389355E-01,  1.629170282826680E-05,  3.638538716158330E-03, -1.682051708043387E-02,  8.047844172661520E-07,
2460769.500000000, A.D. 2025-Apr-04 00:00:00.0000, -9.698267143018554E-01, -2.440716828136106E-01,  1.717537360511028E-05,  3.926368715267578E-03, -1.674901868226352E-02,  9.621487087502058E-07,
2460770.500000000, A.D. 2025-Apr-05 00:00:00.0000, -9.657571868864303E-01, -2.607829289970830E-01,  1.821361638257884E-05,  4.212379364376308E-03, -1.667267699628908E-02,  1.112431245806615E-06,
2460771.500000000, A.D. 2025-Apr-06 00:00:00.0000, -9.614025741740005E-01, -2.774154622091367E-01,  1.939520844429701E-05,  4.496534623873038E-03, -1.659161085054173E-02,  1.247698986676347E-06,
2460772.500000000, A.D. 2025-Apr-07 00:00:00.0000, -9.567647439103453E-01, -2.939646090990495E-01,  2.070201809909158E-05,  4.778811262088801E-03, -1.650591932767648E-02,  1.362036788487513E-06,
2460773.500000000, A.D. 2025-Apr-08 00:00:00.0000, -9.518455835704133E-01, -3.104257864774556E-01,  2.211090478218064E-05,  5.059192210967655E-03, -1.641568416843500E-02,  1.451291392028158E-06,
2460774.500000000, A.D. 2025-Apr-09 00:00:00.0000, -9.466469962804808E-01, -3.267944854894020E-01,  2.359532983031280E-05,  5.337662796943384E-03, -1.632097277822216E-02,  1.512773231306211E-06,
2460775.500000000, A.D. 2025-Apr-10 00:00:00.0000, -9.411708994829404E-01, -3.430662585880113E-01,  2.512669279126592E-05,  5.614208846479355E-03, -1.622184071350580E-02,  1.545014798902349E-06,
2460776.500000000, A.D. 2025-Apr-11 00:00:00.0000, -9.354192249754653E-01, -3.592367085831601E-01,  2.667546627808443E-05,  5.888815690683691E-03, -1.611833334412260E-02,  1.547608798597272E-06,
2460777.500000000, A.D. 2025-Apr-12 00:00:00.0000, -9.293939197898816E-01, -3.753014789975009E-01,  2.821220216664277E-05,  6.161467400190337E-03, -1.601048685483090E-02,  1.521107754830769E-06,
2460778.500000000, A.D. 2025-Apr-13 00:00:00.0000, -9.230969478653916E-01, -3.912562452323296E-01,  2.970845466619417E-05,  6.432145936444151E-03, -1.589832892163220E-02,  1.466952679081732E-06,
2460779.500000000, A.D. 2025-Apr-14 00:00:00.0000, -9.165302926316655E-01, -4.070967063790319E-01,  3.113763438587819E-05,  6.700830194946681E-03, -1.578187936728347E-02,  1.387402742154921E-06,
2460780.500000000, A.D. 2025-Apr-15 00:00:00.0000, -9.096959605451519E-01, -4.228185777480968E-01,  3.247578624116596E-05,  6.967495087047398E-03, -1.566115095107968E-02,  1.285452518722389E-06,
2460781.500000000, A.D. 2025-Apr-16 00:00:00.0000, -9.025959854468596E-01, -4.384175842485909E-01,  3.370227940173726E-05,  7.232110841220374E-03, -1.553615025945250E-02,  1.164740850646424E-06,
2460782.500000000, A.D. 2025-Apr-17 00:00:00.0000, -8.952324334646971E-01, -4.538894546342358E-01,  3.480040896841835E-05,  7.494642615215254E-03, -1.540687850797331E-02,  1.029469169883153E-06,
2460783.500000000, A.D. 2025-Apr-18 00:00:00.0000, -8.876074081741148E-01, -4.692299163991961E-01,  3.575793043471643E-05,  7.755050336527625E-03, -1.527333199556641E-02,  8.843525222130951E-07,
2460784.500000000, A.D. 2025-Apr-19 00:00:00.0000, -8.797230559160467E-01, -4.844346908595840E-01,  3.656756953319786E-05,  8.013288482147400E-03, -1.513550199605288E-02,  7.346212852554768E-07,
2460785.500000000, A.D. 2025-Apr-20 00:00:00.0000, -8.715815715583106E-01, -4.994994878152472E-01,  3.722756077759344E-05,  8.269305318948313E-03, -1.499337404012451E-02,  5.860751272550440E-07,
2460786.500000000, A.D. 2025-Apr-21 00:00:00.0000, -8.631852055348341E-01, -5.144199992780509E-01,  3.774225652241541E-05,  8.523041003027225E-03, -1.484692684119668E-02,  4.451626827453276E-07,
2460787.500000000, A.D. 2025-Apr-22 00:00:00.0000, -8.545362736043349E-01, -5.291918922167699E-01,  3.812280269107948E-05,  8.774423959746900E-03, -1.469613156386798E-02,  3.190200886527207E-07,
2460788.500000000, A.D. 2025-Apr-23 00:00:00.0000, -8.456371712211368E-01, -5.438108012437906E-01,  3.838778616046450E-05,  9.023365287023973E-03, -1.454095269871247E-02,  2.153523140452890E-07,
2460789.500000000, A.D. 2025-Apr-24 00:00:00.0000, -8.364903943004354E-01, -5.582723237039710E-01,  3.856362043736440E-05,  9.269751765707462E-03, -1.438135230957343E-02,  1.420008574661445E-07,
2460790.500000000, A.D. 2025-Apr-25 00:00:00.0000, -8.270985668826401E-01, -5.725720214416705E-01,  3.868427964108475E-05,  9.513439546844166E-03, -1.421729936516820E-02,  1.060556010259409E-07,
2460791.500000000, A.D. 2025-Apr-26 00:00:00.0000, -8.174644732459924E-01, -5.867054346818527E-01,  3.878990419215381E-05,  9.754252315745346E-03, -1.404878447668828E-02,  1.125054517997130E-07,
2460792.500000000, A.D. 2025-Apr-27 00:00:00.0000, -8.075910877416633E-01, -6.006681123393803E-01,  3.892393003671091E-05,  9.991988329099645E-03, -1.387583721372542E-02,  1.627115984362293E-07,
2460793.500000000, A.D. 2025-Apr-28 00:00:00.0000, -7.974815921346544E-01, -6.144556583249133E-01,  3.912884531434081E-05,  1.022643829124668E-02, -1.369853946790383E-02,  2.533077869091988E-07,
2460794.500000000, A.D. 2025-Apr-29 00:00:00.0000, -7.871393709245174E-01, -6.280637860031270E-01,  3.944134620888714E-05,  1.045741035424548E-02, -1.351702733029897E-02,  3.761875953614506E-07,
2460795.500000000, A.D. 2025-Apr-30 00:00:00.0000, -7.765679817955630E-01, -6.414883671534420E-01,  3.988814852436106E-05,  1.068475311226311E-02, -1.333147831566856E-02,  5.198089550900884E-07,
2460796.500000000, A.D. 2025-May-01 00:00:00.0000, -7.657711080880074E-01, -6.547254624275026E-01,  4.048359232880415E-05,  1.090836740865031E-02, -1.314208848243839E-02,  6.713460171392313E-07,
2460797.500000000, A.D. 2025-May-02 00:00:00.0000, -7.547525066623682E-01, -6.677713278023291E-01,  4.122945576429369E-05,  1.112820390709175E-02, -1.294904895889675E-02,  8.188064836595069E-07,
2460798.500000000, A.D. 2025-May-03 00:00:00.0000, -7.435159637813796E-01, -6.806224008020484E-01,  4.211655722566532E-05,  1.134425060200088E-02, -1.275252986636200E-02,  9.524151320786163E-07,
2460799.500000000, A.D. 2025-May-04 00:00:00.0000, -7.320652655053862E-01, -6.932752755938574E-01,  4.312727903886505E-05,  1.155651744137661E-02, -1.255267407091486E-02,  1.065087108807093E-06,
2460800.500000000, A.D. 2025-May-05 00:00:00.0000, -7.204041824833431E-01, -7.057266759110593E-01,  4.423820034664511E-05,  1.176502354531484E-02, -1.234959847573684E-02,  1.152232276064274E-06,
2460801.500000000, A.D. 2025-May-06 00:00:00.0000, -7.085364652237506E-01, -7.179734314160633E-01,  4.542235323619500E-05,  1.196978912032302E-02, -1.214339898149468E-02,  1.211254827844609E-06,
2460802.500000000, A.D. 2025-May-07 00:00:00.0000, -6.964658452150292E-01, -7.300124594980454E-01,  4.665094877536963E-05,  1.217083164994292E-02, -1.193415599599070E-02,  1.241028473996987E-06,
2460803.500000000, A.D. 2025-May-08 00:00:00.0000, -6.841960383058771E-01, -7.418407521035216E-01,  4.789463050445667E-05,  1.236816492328493E-02, -1.172193882518768E-02,  1.241489541779760E-06,
2460804.500000000, A.D. 2025-May-09 00:00:00.0000, -6.717307482553413E-01, -7.534553661552775E-01,  4.912439822699162E-05,  1.256179945303084E-02, -1.150680844518534E-02,  1.213384370574242E-06,
2460805.500000000, A.D. 2025-May-10 00:00:00.0000, -6.590736696314577E-01, -7.648534159852326E-01,  5.031234877754326E-05,  1.275174322063369E-02, -1.128881881738425E-02,  1.158149617740131E-06,
2460806.500000000, A.D. 2025-May-11 00:00:00.0000, -6.462284900804688E-01, -7.760320665332736E-01,  5.143234554395169E-05,  1.293800211718213E-02, -1.106801718847821E-02,  1.077881464396329E-06,
2460807.500000000, A.D. 2025-May-12 00:00:00.0000, -6.331988924347102E-01, -7.869885265478045E-01,  5.246068189409777E-05,  1.312057980390042E-02, -1.084444387454239E-02,  9.753467928907465E-07,
2460808.500000000, A.D. 2025-May-13 00:00:00.0000, -6.199885572640506E-01, -7.977200414987121E-01,  5.337675986452764E-05,  1.329947697963397E-02, -1.061813196470775E-02,  8.539969669542398E-07,
2460809.500000000, A.D. 2025-May-14 00:00:00.0000, -6.066011663945662E-01, -8.082238862853377E-01,  5.416377251271335E-05,  1.347469021470040E-02, -1.038910724328660E-02,  7.179584076751567E-07,
